id,active,status,first_name,last_name,team_code,team_id,position,height,weight,birth_date,age,depth_order,college,experience,injury_status,injury_body_part,injury_notes,injury_start_date,draftkings_name,fanduel_name,fantasydraft_name,yahoo_name,draftkings_player_id,fanduel_player_id,fantasyalarm_player_id,fantasydraft_player_id,rotowire_player_id,rotoworld_player_id,sportsdata_player_id,sportsdirect_player_id,sportsradar_player_id,stats_player_id,usatoday_player_id,yahoo_player_id,updated_at
103231,f,Inactive,Austin,Exford,"",0,FS,"6''0'"",201,1996-05-16 00:00:00,25,0,Appalachian State,0,,,,0001-01-01 00:00:00,,,,,,,307065,,14259,,21209,81194,,,2533814,32507,2021-09-29 00:03:49.717673
100142,t,Injured Reserve,Raheem,Mostert,"",31,RB,"5''10'"",205,1992-04-09 00:00:00,29,7,Purdue,7,Out,Knee,Mostert will miss the remainder of the 2021-2022 season.,2021-09-12 00:00:00,Raheem Mostert,Raheem Mostert,Raheem Mostert,Raheem Mostert,606501,28744,303363,606501,10604,10744,17217,54634,,606501,8249753,28654,2021-11-19 15:13:10.598642
104311,f,Inactive,Stephen,Gostkowski,"",0,K,"6''1'"",215,1984-01-28 00:00:00,37,0,Memphis,16,,,,0001-01-01 00:00:00,Stephen Gostkowski,Stephen Gostkowski,,Stephen Gostkowski,177862,7900,300726,,4932,3937,2982,3523,,177862,8254983,7867,2021-11-19 15:10:48.894895
101541,t,Active,Fred,Johnson,"",7,OT,"6''7'"",326,1997-06-05 00:00:00,24,2,Florida,3,,,,0001-01-01 00:00:00,,,,,,,307081,,13688,,20831,91954,,,8254344,32169,2021-11-19 15:12:59.746449
100002,f,Inactive,Lamar,Miller,"",0,RB,"5''10'"",221,1991-04-25 00:00:00,30,3,Miami (FL),9,,,,0001-01-01 00:00:00,Lamar Miller,Lamar Miller,Lamar Miller,Lamar Miller,508924,22037,300133,508924,8008,7408,13791,41406,,508924,8250133,25807,2021-11-19 15:10:58.515873
101615,t,Active,Andrew,Van Ginkel,"",19,OLB,"6''4'"",242,1995-07-01 00:00:00,26,1,Wisconsin,3,Questionable,Back,Van Ginkel was limited in practice on Thursday heading into Week 11 versus the Jets.,2021-11-17 00:00:00,,,,,,,306856,,13887,,20971,86104,,,8254493,31983,2021-11-19 15:12:16.78229
102061,t,Practice Squad,Jose,Borregales,"",33,K,"5''10'"",207,1997-12-15 00:00:00,23,2,Miami (FL),0,,,,0001-01-01 00:00:00,Jose Borregales,Jose Borregales,,,948876,73575,,,15617,,22717,129657,,,8274465,33867,2021-11-19 15:13:36.971558
103172,f,Inactive,Leo,Lewis,"",0,LB,"6''2'"",245,1996-11-25 00:00:00,25,0,Mississippi State,0,,,,0001-01-01 00:00:00,,,,,,,308477,,15010,,22397,90988,,,6408686,32934,2021-11-19 15:11:59.779414
100904,t,Injured Reserve,Carter,Coughlin,"",23,LB,"6''3'"",236,1997-07-21 00:00:00,24,0,Minnesota,2,Out,Ankle,Coughlin has been placed on Injured Reserve and will miss at least three weeks.,2021-10-29 00:00:00,,,,,,,307994,,14580,,21902,121504,,,8251045,32888,2021-11-19 15:13:47.883885
100168,t,Active,Isaiah,Williams,"",24,G,"6''3'"",295,1993-05-05 00:00:00,28,2,Akron,2,,,,0001-01-01 00:00:00,,,,,,,,,11634,,18761,53699,,,8275455,30058,2021-11-19 15:12:32.550018
103967,f,Inactive,DeAndre,Thompkins,"",0,WR,"5''11'"",189,1995-10-01 00:00:00,26,0,Penn State,1,,,,0001-01-01 00:00:00,DeAndre Thompkins,DeAndre Thompkins,DeAndre Thompkins,DeAndre Thompkins,821298,52602,307309,821298,14023,,21526,84152,,821298,8274000,32409,2021-11-19 15:11:45.849154
102840,f,Inactive,LeShaun,Sims,"",0,CB,"6''0'"",203,1993-09-18 00:00:00,28,2,Southern Utah,6,,,,0001-01-01 00:00:00,,,,,,,304083,,11175,11453,18074,62758,,,8254374,29391,2021-11-19 15:11:20.127877
101446,t,Active,Tremon,Smith,"",13,CB,"5''11'"",190,1996-07-20 00:00:00,25,2,Central Arkansas,4,,,,0001-01-01 00:00:00,Tremon Smith,,Tremon Smith,Tremon Smith,843049,,306021,843049,12994,,20028,89227,,843049,8259282,31166,2021-11-19 15:13:04.606251
102587,f,Inactive,Dalton,Schoen,"",0,WR,"6''1'"",209,1996-10-13 00:00:00,25,4,Kansas State,1,,,,0001-01-01 00:00:00,Dalton Schoen,Dalton Schoen,,Dalton Schoen,879942,63554,308675,,14850,,22312,90764,,,8274589,32990,2021-11-19 15:11:58.227434
100283,f,Inactive,Danny,Etling,"",0,QB,"6''3'"",220,1994-07-22 00:00:00,27,4,LSU,4,,,,0001-01-01 00:00:00,Danny Etling,Danny Etling,Danny Etling,Danny Etling,728374,38837,306034,728374,12950,,20037,76021,,728374,8275165,31189,2021-11-19 15:11:29.364856
104151,f,Inactive,Ryan,Allen,"",0,P,"6''2'"",220,1990-02-28 00:00:00,31,0,Louisiana Tech,8,,,,0001-01-01 00:00:00,,,,,,,302818,,8903,8999,15559,40977,,459208,7524991,27219,2021-11-19 15:11:04.010388
102724,t,Active,Joe,Noteboom,"",32,G,"6''5'"",321,1995-06-19 00:00:00,26,2,TCU,4,,,,0001-01-01 00:00:00,,,,,,,305909,,12848,13210,19895,76827,,,8249008,31059,2021-11-19 15:14:19.103969
103832,f,Inactive,Justin,Stockton,"",0,RB,"5''10'"",200,1995-07-06 00:00:00,26,6,Texas Tech,1,,,,0001-01-01 00:00:00,Justin Stockton,Justin Stockton,Justin Stockton,Justin Stockton,839039,57448,307561,839039,13395,,20697,84169,,839039,2527366,31795,2021-09-29 00:04:00.06502
101737,t,Practice Squad,Dwayne,Johnson Jr.,"",2,S,"6''2'"",215,1997-03-11 00:00:00,24,0,San Diego State,0,,,,0001-01-01 00:00:00,,,,,,,,,15755,,22959,120556,,,8274433,33734,2021-10-22 00:01:31.25312
100156,t,Practice Squad,Matt,Sokol,"",15,TE,"6''5'"",249,1995-11-09 00:00:00,26,6,Michigan State,2,,,,0001-01-01 00:00:00,Matt Sokol,Matt Sokol,Matt Sokol,Matt Sokol,824177,54239,307339,824177,13686,,21158,83621,,824177,8253491,32551,2021-11-19 15:13:05.025251
103952,f,Inactive,Gerald,Willis,"",0,NT,"6''2'"",300,1995-08-23 00:00:00,26,3,Miami (FL),1,,,,0001-01-01 00:00:00,,,,,,,307025,,13747,,20992,130479,,,6081915,32308,2021-11-19 15:11:34.088312
102919,f,Inactive,Zach,Brown,"",0,ILB,"6''1'"",242,1989-10-23 00:00:00,31,3,North Carolina,8,,,,0001-01-01 00:00:00,,,Zach Brown,Zach Brown,,,301973,784811,8183,7510,13941,36656,,399446,3315851,25762,2021-10-13 00:03:34.392726
100155,t,Practice Squad,Cortez,Broughton,"",16,DT,"6''2'"",293,1996-09-02 00:00:00,25,0,Cincinnati,3,,,,0001-01-01 00:00:00,,,,,,,306953,,13706,,21130,87922,,,8253394,32074,2021-11-19 15:14:27.004561
100015,t,Active,Jamison,Crowder,"",24,WR,"5''9'"",177,1993-06-17 00:00:00,28,1,Duke,7,,,,0001-01-01 00:00:00,Jamison Crowder,Jamison Crowder,Jamison Crowder,Jamison Crowder,599649,24755,303384,599649,10224,10373,16866,51654,,599649,8254749,28493,2021-11-19 15:12:31.951413
100149,t,Practice Squad,Curtis,Weaver,"",8,DE,"6''2'"",265,1998-08-03 00:00:00,23,0,Boise State,2,,,,0001-01-01 00:00:00,,,,,,,308027,,14409,,21874,119237,,,8254283,32834,2021-11-19 15:12:34.138388
100150,t,Active,Grant,Delpit,"",8,S,"6''2'"",213,1998-09-20 00:00:00,23,2,LSU,2,,,,0001-01-01 00:00:00,,,,,,,307707,,14507,,21918,126261,,,8254135,32714,2021-11-19 15:12:34.166107
100158,t,Practice Squad,Jason,Moore Jr.,"",29,WR,"6''3'"",213,1995-06-23 00:00:00,26,3,Findlay,3,,,,0001-01-01 00:00:00,Jason Moore Jr.,Jason Moore Jr.,Jason Moore,Jason Moore,1166990,104297,307296,1166990,13999,,21178,139705,,1166990,8253460,32547,2021-11-19 15:14:35.685019
100139,t,Practice Squad,Eric,Smith,"",1,OT,"6''4'"",321,1995-09-02 00:00:00,26,0,Virginia,4,,,,0001-01-01 00:00:00,,,,,,,305463,,12301,,19258,72638,,,8275899,30651,2021-11-19 15:13:07.239399
104496,t,Active,Graham,Adomitis,"",14,TE,"6''4'"",255,1996-08-15 00:00:00,25,0,Princeton,1,"","","",0001-01-01 00:00:00,Graham Adomitis,Graham Adomitis,,,881691,158851,,,15793,,23109,186935,,,8275277,33938,2021-08-17 00:04:24.781137
101998,t,Active,Jerome,Johnson,"",19,DT,"6''3'"",304,1997-12-04 00:00:00,23,0,Indiana,0,"","","",0001-01-01 00:00:00,,,,,,,,,15637,,23016,121637,,,8274845,33824,2021-08-17 00:07:58.790829
104108,f,Inactive,Rishard,Cook,"",0,G,"6''3'"",320,1997-06-25 00:00:00,24,0,UAB,0,,,,0001-01-01 00:00:00,,,,,,,307555,,14337,,21648,128249,,,2530461,32637,2021-08-30 00:04:41.558534
100160,t,Injured Reserve,Blake,Proehl,"",20,WR,"6''1'"",190,1999-01-12 00:00:00,22,3,East Carolina,0,Out,Leg,Proehl is on IR with a leg injury and his return is unknown at this point.,2021-08-11 00:00:00,Blake Proehl,Blake Proehl,,Blake Proehl,1052464,91504,,,15230,,22631,129444,,,8273957,33783,2021-08-30 00:03:50.866495
102921,f,Inactive,Coty,Sensabaugh,"",0,CB,"5''11'"",187,1988-11-15 00:00:00,33,0,Clemson,8,,,,0001-01-01 00:00:00,Coty Sensabaugh,,,Coty Sensabaugh,,,300514,,8320,7572,13949,34236,,401730,6076985,25825,2021-11-19 15:10:58.848774
103617,f,Inactive,Garrett,Dickerson,"",0,TE,"6''3'"",248,1995-12-30 00:00:00,25,0,Northwestern,3,,,,0001-01-01 00:00:00,Garrett Dickerson,Garrett Dickerson,Garrett Dickerson,Garrett Dickerson,830838,55153,306646,830838,13357,,20663,82688,,830838,6495217,31751,2021-11-19 15:11:39.467572
103975,f,Inactive,Kenneth,Farrow,"",0,RB,"5''10'"",220,1993-03-07 00:00:00,28,0,Houston,2,,,,0001-01-01 00:00:00,Kenneth Farrow,Kenneth Farrow,Kenneth Farrow,Kenneth Farrow,609745,31874,304311,609745,11209,11684,18299,55145,,609745,2532997,29518,2021-09-29 00:04:06.423587
101725,t,Practice Squad,Spencer,Brown,"",5,RB,"6''0'"",220,1998-11-13 00:00:00,23,6,Alabama-Birmingham,0,,,,0001-01-01 00:00:00,Spencer Brown,Spencer Brown,,Spencer Brown,1059943,89785,,,15580,,21825,128229,,,8274524,33724,2021-11-19 15:13:00.2713
100018,t,Injured Reserve,DeMarcus,Lawrence,"",9,DE,"6''3'"",265,1992-04-28 00:00:00,29,0,Boise State,8,Out,Foot,Lawrence suffered a broken foot and is not expected to return until at least early November.,2021-09-15 00:00:00,Demarcus Lawrence,,,Demarcus Lawrence,651780,,301527,,9344,9633,16366,58633,,,8250824,27562,2021-11-19 15:14:31.68651
100199,t,Practice Squad,Austen,Pleasants,"",5,OL,"6''7'"",312,1997-08-22 00:00:00,24,0,Ohio,1,,,,0001-01-01 00:00:00,,,,,,,308635,,14958,,22444,94091,,,8258501,33133,2021-11-19 15:12:57.393416
100200,t,Active,Taybor,Pepper,"",31,LS,"6''4'"",245,1994-05-28 00:00:00,27,0,Michigan State,4,,,,0001-01-01 00:00:00,Taybor Pepper,,,,696178,,304685,,11740,,18851,58132,,,8249772,30088,2021-11-19 15:13:12.590151
100189,t,Active,Camryn,Bynum,"",20,S,"6''0'"",200,1998-07-19 00:00:00,23,2,California,0,,,,0001-01-01 00:00:00,,,,,,,,,15478,,22729,119396,,,8273936,33513,2021-11-19 15:13:43.26071
100528,t,Active,DK,Metcalf,"",30,WR,"6''4'"",235,1997-12-14 00:00:00,23,1,Mississippi,3,,,,0001-01-01 00:00:00,DK Metcalf,DK Metcalf,DK Metcalf,DK Metcalf,945633,73048,306782,945633,13424,13940,20875,125126,,945633,8249193,31896,2021-11-19 15:13:14.216277
101138,t,Practice Squad,Hamilcar,Rashed Jr.,"",24,DL,"6''2'"",251,1998-01-02 00:00:00,23,0,Oregon State,0,,,,0001-01-01 00:00:00,,,,,,,,,15327,,22856,123402,,,8274963,33702,2021-11-19 15:12:38.249837
103836,f,Inactive,Kevin,Pamphile,"",0,OT,"6''5'"",315,1990-11-27 00:00:00,31,3,Purdue,7,,,,0001-01-01 00:00:00,,,,,,,302634,,9744,9668,16604,42100,,,6312306,27677,2021-11-19 15:11:07.008212
100182,t,Practice Squad,Keaton,Sutherland,"",7,G,"6''5'"",316,1997-02-12 00:00:00,24,0,Texas A&M,3,,,,0001-01-01 00:00:00,,,,,,,307028,,13720,,21222,90493,,,8254379,32470,2021-11-19 15:13:00.802082
102062,t,Active,K.J.,Britt,"",33,ILB,"6''0'"",235,1999-06-04 00:00:00,22,2,Auburn,0,,,,0001-01-01 00:00:00,,,,,,,,,15408,,22720,126536,,,8274466,33564,2021-11-19 15:13:37.003936
103049,f,Inactive,Jamal,Custis,"",0,WR,"6''5'"",213,1995-11-06 00:00:00,26,0,Syracuse,1,,,,0001-01-01 00:00:00,Jamal Custis,Jamal Custis,Jamal Custis,Jamal Custis,836211,56232,,836211,13621,,21016,83085,,836211,2530721,32355,2021-11-19 15:11:34.214972
102169,t,Injured Reserve,Dalton,Keene,"",21,TE,"6''4'"",253,1999-04-14 00:00:00,22,6,Virginia Tech,2,Out,Knee,Keene has been placed on Injured Reserve and will miss the 2021-22 season.,2021-07-22 00:00:00,Dalton Keene,Dalton Keene,,Dalton Keene,976973,85994,307975,,14559,,21808,127916,,,8254560,32771,2021-11-19 15:13:51.163316
100176,t,Active,A.J.,Green,"",8,CB,"6''1'"",194,1998-06-09 00:00:00,23,3,Oklahoma State,1,Questionable,Head,Green did not practice on Thursday heading into Week 11 versus the Lions.,2021-11-14 00:00:00,,,,,,,308431,,14716,,22046,119982,,,8254175,33306,2021-11-19 15:12:40.971577
101181,t,Active,Devon,Kennard,"",1,OLB,"6''3'"",256,1991-06-24 00:00:00,30,2,USC,8,,,,0001-01-01 00:00:00,,,,,,,301699,,9377,9682,16397,41115,,510152,8249407,27702,2021-11-19 15:13:33.245883
100181,t,Practice Squad,Kyle,Shurmur,"",35,QB,"6''4'"",225,1996-11-06 00:00:00,25,4,Vanderbilt,1,,,,0001-01-01 00:00:00,Kyle Shurmur,Kyle Shurmur,Kyle Shurmur,Kyle Shurmur,879962,63611,307154,879962,13663,,21143,92868,,879962,8254373,32366,2021-11-19 15:12:51.479755
102546,t,Active,Brock,Wright,"",11,TE,"6''4'"",255,1998-11-27 00:00:00,22,2,Notre Dame,0,,,,0001-01-01 00:00:00,Brock Wright,Brock Wright,,Brock Wright,978120,91046,,,15681,,23010,127069,,,8274060,33774,2021-11-19 15:12:26.907493
100175,t,Active,Jedrick,Wills Jr.,"",8,OT,"6''4'"",312,1999-05-17 00:00:00,22,1,Alabama,2,,,,0001-01-01 00:00:00,,,,,,,307703,,14456,,22024,126405,,,8254287,32680,2021-11-19 15:12:34.347769
100177,t,Active,Jordan,Elliott,"",8,DT,"6''4'"",302,1997-11-23 00:00:00,24,2,Missouri,2,,,,0001-01-01 00:00:00,,,,,,,308021,,14353,,22059,119737,,,8254149,32758,2021-11-19 15:12:34.378629
100061,t,Active,Linval,Joseph,"",29,DT,"6''4'"",329,1988-10-10 00:00:00,33,1,East Carolina,12,Questionable,Shoulder,Joseph did not practice on Thursday heading into Week 11 versus the Steelers.,2021-11-17 00:00:00,Linval Joseph,,,Linval Joseph,402468,,302178,,6681,5867,11302,35259,,,8253444,24021,2021-11-19 15:14:34.62983
100930,t,Active,Matt,Peart,"",23,OT,"6''5'"",310,1997-06-11 00:00:00,24,2,Connecticut,2,,,,0001-01-01 00:00:00,,,,,,,307973,,14676,,22035,90922,,,8251196,32769,2021-11-19 15:13:43.139392
101419,t,Active,Robby,Anderson,"",5,WR,"6''3'"",190,1993-05-09 00:00:00,28,1,Temple,6,,,,0001-01-01 00:00:00,Robby Anderson,Robby Anderson,Robby Anderson,Robby Anderson,608360,26251,304198,608360,11191,11627,18187,80420,,608360,8252641,29785,2021-11-19 15:12:54.935124
100201,f,Inactive,Daeshon,Hall,"",0,DE,"6''5'"",265,1995-06-14 00:00:00,26,0,Texas A&M,4,,,,0001-01-01 00:00:00,,,,,,,304802,,11917,,18949,76614,,,8249651,30190,2021-11-19 15:11:17.112765
100197,t,Active,Ross,Matiscik,"",15,LS,"6''0'"",235,1996-09-13 00:00:00,25,0,Baylor,2,,,,0001-01-01 00:00:00,Ross Matiscik,,,,886650,,308642,,14956,,22291,93502,,,8258782,33129,2021-11-19 15:13:06.224073
103238,f,Inactive,Jake,Dolegala,"",0,QB,"6''7'"",242,1996-10-07 00:00:00,25,3,Central Connecticut State,2,,,,0001-01-01 00:00:00,Jake Dolegala,Jake Dolegala,Jake Dolegala,Jake Dolegala,887061,104281,307029,887061,13925,,21220,187303,,887061,8275394,32464,2021-11-19 15:11:38.00366
100086,t,Injured Reserve,Tyson,Alualu,"",28,DE,"6''3'"",304,1987-05-12 00:00:00,34,0,California,12,Out,Fractured Ankle,Alualu has been placed on Injured Reserve and will most likely miss the rest of the 2021-2022 season.,2021-09-20 00:00:00,Tyson Alualu,,,Tyson Alualu,,,301500,,6590,,11151,20595,,,8253904,23985,2021-11-19 15:14:34.97975
100210,f,Inactive,Eric,Dungey,"",0,QB,"6''3'"",222,1996-06-12 00:00:00,25,0,Syracuse,1,,,,0001-01-01 00:00:00,Eric Dungey,Eric Dungey,Eric Dungey,Eric Dungey,883672,64479,307445,883672,13835,,21467,91892,,883672,8274803,32235,2021-11-19 15:11:43.192442
100172,f,Inactive,Tuzar,Skipper,"",0,OLB,"6''3'"",246,1995-06-05 00:00:00,26,3,Toledo,3,,,,0001-01-01 00:00:00,,,,,,,307482,,14293,,21578,123329,,,8275175,32582,2021-11-19 15:11:46.120177
100211,f,Inactive,Freedom,Akinmoladun,"",0,DT,"6''4'"",295,1996-02-11 00:00:00,25,3,Nebraska,2,,,,0001-01-01 00:00:00,,,,,,,307551,,14294,,21584,81363,,,8275457,32601,2021-11-19 15:11:46.181011
100186,t,Active,Justin,Herbert,"",29,QB,"6''6'"",240,1998-03-10 00:00:00,23,1,Oregon,2,,,,0001-01-01 00:00:00,Justin Herbert,Justin Herbert,,Justin Herbert,910562,69189,308013,,14446,,21681,120537,,,8253427,32676,2021-11-19 15:14:35.774534
103638,t,Practice Squad,Alex,Ellis,"",1,TE,"6''4'"",245,1993-02-10 00:00:00,28,5,Tennessee,4,,,,0001-01-01 00:00:00,Alex Ellis,Alex Ellis,Alex Ellis,Alex Ellis,607400,30787,304525,607400,11397,,18642,52084,,607400,8274675,29944,2021-11-19 15:13:18.924673
100063,t,Active,Chris,Harris Jr.,"",29,CB,"5''10'"",199,1989-06-18 00:00:00,32,1,Kansas,11,,,,0001-01-01 00:00:00,,,,,,,300563,,7924,6910,13018,32958,,,8253424,25189,2021-11-19 15:14:41.005352
103151,f,Inactive,George,Campbell,"",0,WR,"6''4'"",183,1996-10-12 00:00:00,25,0,West Virginia,0,,,,0001-01-01 00:00:00,George Campbell,George Campbell,,George Campbell,867043,61606,308504,,14944,,22373,92334,,,6499358,33330,2021-11-19 15:11:59.446522
100220,t,Practice Squad,Jovante,Moffatt,"",8,S,"5''11'"",213,1996-12-25 00:00:00,24,0,Middle Tennessee State,2,,,,0001-01-01 00:00:00,,,,,,,308448,,15062,,22251,92712,,,8254247,33310,2021-11-19 15:12:34.443512
104458,t,Non Football Injury,Ja'Wuan,James,"",3,OT,"6''6'"",312,1992-06-03 00:00:00,29,0,Tennessee,7,Out,Achilles,James tore his Achilles in May and is expected to miss the 2021-22 season.,2021-05-04 00:00:00,,,,,,,302661,,9423,9537,16015,48326,,,8274713,27547,2021-11-19 15:12:37.479977
102311,t,Active,Xavier,Crawford,"",6,DB,"5''11'"",187,1995-12-10 00:00:00,25,3,Central Michigan,3,,,,0001-01-01 00:00:00,,,,,,,306908,,13430,,21127,93364,,,8248694,32027,2021-11-19 15:12:40.837893
100249,t,Active,D.J.,Reed,"",30,CB,"5''9'"",193,1996-11-11 00:00:00,25,1,Kansas State,4,Questionable,Groin,Reed was limited in practice on Thursday heading into Week 11 versus the Cardinals.,2021-11-18 00:00:00,,,,,,,305992,,12505,,19953,125514,,,8249212,31112,2021-11-19 15:13:19.242611
102948,f,Inactive,Will,Clarke,"",0,DE,"6''6'"",275,1991-05-04 00:00:00,30,0,West Virginia,6,,,,0001-01-01 00:00:00,,,,,,,301627,,9411,,16105,41878,,513832,6493310,27616,2021-11-19 15:11:08.309688
103939,f,Inactive,Alex,Wesley,"",0,WR,"6''0'"",190,1995-10-27 00:00:00,26,0,Northern Colorado,1,,,,0001-01-01 00:00:00,Alex Wesley,Alex Wesley,Alex Wesley,Alex Wesley,838670,103995,307349,838670,13815,,20978,125530,,838670,6471568,32243,2021-11-19 15:11:34.057194
104179,f,Inactive,Richie,Brown,"",0,OLB,"6''2'"",240,1994-04-15 00:00:00,27,0,Mississippi State,1,,,,0001-01-01 00:00:00,,,,,,,305308,,12608,,19337,59422,,,3786166,30470,2021-09-29 00:04:19.157716
102065,t,Active,Grant,Stuard,"",33,ILB,"5''11'"",230,1998-10-15 00:00:00,23,3,Houston,0,,,,0001-01-01 00:00:00,,,,,,,,,15247,,22785,130322,,,8274486,33646,2021-11-19 15:13:37.071574
100248,t,Active,Tre,Flowers,"",7,CB,"6''3'"",203,1995-06-02 00:00:00,26,3,Oklahoma State,4,,,,0001-01-01 00:00:00,,,,,,,305994,,12671,,19951,75101,,,8277376,31116,2021-11-19 15:12:58.955317
100405,f,Inactive,John,Hurst,"",0,WR,"6''2'"",190,1996-11-02 00:00:00,25,0,West Georgia,1,,,,0001-01-01 00:00:00,John Hurst,John Hurst,,John Hurst,1215199,130265,308339,,14877,,22433,176635,,,8253431,33295,2021-11-19 15:12:00.429284
100501,t,Active,Dorance,Armstrong,"",9,DE,"6''4'"",255,1997-06-10 00:00:00,24,1,Kansas,4,,,,0001-01-01 00:00:00,,,,,,,305928,,12548,,19932,90492,,,8250670,31086,2021-11-19 15:14:18.89034
100240,t,Active,Tyson,Campbell,"",15,CB,"6''1'"",195,2000-03-17 00:00:00,21,2,Georgia,0,,,,0001-01-01 00:00:00,,,,,,,,,15359,,22731,134813,,,8275105,33421,2021-11-19 15:13:11.474995
100250,f,Inactive,Cheyenne,O'Grady,"",0,TE,"6''4'"",262,1996-09-20 00:00:00,25,0,Arkansas,0,,,,0001-01-01 00:00:00,Cheyenne O'Grady,Cheyenne O'Grady,,Cheyenne O'Grady,882307,64088,,,14558,,21779,90584,,,8274815,33865,2021-11-19 15:11:49.028187
102549,t,Active,Derrick,Gore,"",16,RB,"5''10'"",212,1994-12-13 00:00:00,26,3,Louisiana-Monroe,1,,,,0001-01-01 00:00:00,Derrick Gore,Derrick Gore,Derrick Gore,Derrick Gore,884044,64575,307541,884044,14334,,21634,94524,,884044,8274575,32630,2021-11-19 15:14:27.069671
103496,f,Inactive,Chris,Odom,"",0,OLB,"6''3'"",256,1994-09-16 04:00:00,27,0,Arkansas State,3,,,,0001-01-01 00:00:00,Chris Odom,,,Chris Odom,,,304744,,12417,,19152,74050,,736802,6076910,30462,2021-11-19 15:11:19.059805
102245,t,Active,Lucas,Patrick,"",12,G,"6''3'"",313,1993-07-30 00:00:00,28,2,Duke,5,,,,0001-01-01 00:00:00,,,,,,,304516,,11453,,18710,51757,,,8256812,30018,2021-11-19 15:13:22.821452
100593,t,Injured Reserve,Joshua,Dobbs,"",28,QB,"6''3'"",216,1995-01-26 00:00:00,26,4,Tennessee,5,Out,Toe,Dobbs has landed on Injured Reserve due to turf toe and will miss the 2021-22 season.,2021-08-31 00:00:00,Josh Dobbs,Josh Dobbs,Josh Dobbs,Joshua Dobbs,741262,40407,305238,741262,11834,12335,19025,76359,,741262,8253949,30248,2021-11-19 15:14:34.400044
101726,t,Practice Squad,Stephen,Sullivan,"",5,TE,"6''5'"",245,1996-11-28 00:00:00,24,4,LSU,1,,,,0001-01-01 00:00:00,Stephen Sullivan,Stephen Sullivan,,Stephen Sullivan,910808,69655,307814,,14570,,21865,120122,,,8274558,32921,2021-11-19 15:13:00.299932
100234,t,Active,Jordon,Scott,"",20,DT,"6''1'"",318,1998-12-25 00:00:00,22,0,Oregon,0,,,,0001-01-01 00:00:00,,,,,,,,,15354,,23071,127385,,,8273961,33785,2021-08-23 00:07:20.684964
100657,t,Active,Brett,Kern,"",34,P,"6''2'"",214,1986-02-17 00:00:00,35,0,Toledo,14,,,,0001-01-01 00:00:00,Brett Kern,,,,248214,,302814,,6315,,10067,17520,,,8255002,9070,2021-11-19 15:13:09.596873
100231,f,Inactive,Christian,Elliss,"",0,LB,"6''3'"",231,1999-01-02 00:00:00,22,0,Idaho,0,,,,0001-01-01 00:00:00,,,,,,,,,15673,,23017,130341,,,8273943,33778,2021-11-11 01:14:02.927328
100214,t,Active,Joshua,Kelley,"",29,RB,"5''11'"",213,1997-11-20 00:00:00,24,3,UCLA,2,,,,0001-01-01 00:00:00,Joshua Kelley,Joshua Kelley,,Joshua Kelley,878371,91872,307833,,14494,,21776,124870,,,8253446,32782,2021-11-19 15:14:35.85905
100219,f,Inactive,George,Obinna,"",0,DE,"6''2'"",245,1996-08-23 00:00:00,25,0,Sacramento State,2,,,,0001-01-01 00:00:00,,,,,,,308447,,15134,,22247,123823,,,8274445,33311,2021-11-19 15:11:53.215906
100221,f,Inactive,Elijah,Benton,"",0,S,"6''1'"",205,1996-09-05 00:00:00,25,0,Liberty,1,,,,0001-01-01 00:00:00,,,,,,,308427,,15132,,22252,136756,,,8254101,33301,2021-11-19 15:11:53.312646
100159,t,Practice Squad,Whop,Philyor,"",20,WR,"5''11'"",181,1998-07-31 00:00:00,23,3,Indiana,0,,,,0001-01-01 00:00:00,Whop Philyor,Whop Philyor,,Whop Philyor,1065163,88830,,,15418,,22606,130403,,,8273956,33782,2021-10-04 00:05:49.014499
104549,f,Inactive,Corey,Lemonier,"",0,OLB,"6''3'"",255,1991-11-19 00:00:00,30,0,Auburn,5,,,,0001-01-01 00:00:00,,,,,,,301639,,8663,,15238,46585,,557127,,26711,2021-11-19 15:11:00.745154
103903,f,Inactive,David,Morgan,"",0,TE,"6''4'"",262,1993-05-19 00:00:00,28,0,Texas-San Antonio,4,,,,0001-01-01 00:00:00,David Morgan,David Morgan,David Morgan,David Morgan,612030,48482,304114,612030,11139,,18105,58049,,612030,6074334,29422,2021-11-19 15:11:22.61049
100246,t,Active,Rasheem,Green,"",30,OLB,"6''4'"",279,1997-05-15 00:00:00,24,2,USC,4,,,,0001-01-01 00:00:00,,,,,,,305891,,12632,,19890,91471,,,8249142,31049,2021-11-19 15:13:13.181093
100247,t,Active,Will,Dissly,"",30,TE,"6''4'"",265,1996-07-08 00:00:00,25,3,Washington,4,,,,0001-01-01 00:00:00,Will Dissly,Will Dissly,Will Dissly,Will Dissly,837806,56708,306543,837806,12986,13246,19950,84353,,837806,8249114,31090,2021-11-19 15:13:13.209178
100233,f,Inactive,Zeandae,Johnson,"",0,DT,"6''4'"",278,1997-06-15 00:00:00,24,3,California,0,,,,0001-01-01 00:00:00,,,,,,,,,15674,,23070,90272,,,8273946,33779,2021-08-29 00:03:00.546198
100218,t,Active,Kenneth,Murray Jr.,"",29,LB,"6''2'"",241,1998-11-16 00:00:00,23,1,Oklahoma,2,,,,0001-01-01 00:00:00,,,,,,,308009,,14434,,21985,127724,,,8253461,32693,2021-11-19 15:14:35.946151
